Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23416,1.04,Ideal,F,VVS2,61.2,57.0,6.5,6.53,3.99,9005
18003,0.55,Premium,E,VS2,58.1,62.0,5.46,5.38,3.15,1708
5615,1.02,Good,D,SI1,,61.0,6.27,6.35,4.01,5497
1141,0.72,Premium,J,VS2,61.4,58.0,5.74,5.76,3.53,1846
23394,0.32,Premium,G,SI2,61.0,59.0,4.42,4.36,2.68,540
22848,0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
15291,1.21,Premium,G,VS1,62.7,58.0,6.85,6.76,4.27,8774
18391,0.56,Ideal,D,VS2,60.9,56.0,5.32,5.35,3.25,1963
15094,1.0,Very Good,E,SI2,,54.0,6.33,6.37,4.0,4630
25876,1.73,Premium,F,SI2,61.5,60.0,7.75,7.66,4.74,9494
26563,0.24,Very Good,F,VVS1,61.8,59.0,3.93,4.0,2.45,552
9221,0.87,Fair,I,VS2,57.3,59.0,6.29,6.44,3.65,3166
6496,0.93,Ideal,F,SI2,59.5,57.0,6.37,6.33,3.78,3828
23373,1.51,Premium,H,VS1,61.0,60.0,7.34,7.29,4.46,11263
13499,0.35,Premium,I,VS2,61.2,58.0,4.57,4.55,2.79,630
15889,1.12,Premium,J,SI1,62.7,55.0,6.65,6.61,4.16,4064
25833,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1113
14781,2.2,Premium,G,SI2,60.4,60.0,8.44,8.36,5.08,15897
5665,1.23,Premium,J,VS2,61.9,55.0,6.94,6.88,4.28,5504
24857,0.73,Ideal,I,VS1,61.5,55.0,5.8,5.84,3.58,2908
14785,0.31,Ideal,D,VS1,62.1,57.0,4.35,4.32,2.69,877
4485,0.32,Ideal,G,VS2,61.8,55.0,4.4,4.43,2.73,564
15356,0.9,Premium,E,VS2,,59.0,6.14,6.06,3.82,4687
26605,1.02,Ideal,H,SI2,58.8,57.0,6.61,6.55,3.87,3142
24920,0.37,Premium,J,VS2,60.7,60.0,4.65,4.68,2.83,454
23470,0.31,Premium,I,VS2,61.1,58.0,4.38,4.36,2.67,558
25899,0.36,Premium,F,SI1,,59.0,4.62,4.58,2.81,770
16007,1.02,Ideal,G,VS1,62.1,58.0,6.4,6.45,3.99,6857
15135,0.35,Ideal,F,VS2,62.3,55.0,4.53,4.56,2.83,706
3274,0.43,Ideal,I,VS1,61.8,55.0,4.88,4.9,3.02,1218
9455,0.4,Very Good,E,VS2,63.0,58.0,4.7,4.73,2.97,791
1868,0.4,Ideal,F,VVS1,61.3,55.0,4.78,4.75,2.92,1323
20821,0.41,Good,F,VS1,58.0,61.0,4.86,4.9,2.83,891
3061,1.06,Very Good,I,SI2,62.8,56.0,6.47,6.55,4.09,4132
12493,0.27,Ideal,D,VVS2,62.3,57.0,4.15,4.13,2.58,799
20838,0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
20661,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,620
11074,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4434
24116,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,2056
15228,0.32,Ideal,H,IF,61.4,55.0,4.42,4.47,2.73,814
8232,0.7,Very Good,D,VS1,59.3,55.0,5.86,5.83,3.47,4003
14630,0.5,Premium,E,SI1,60.7,61.0,5.12,5.09,3.1,1415
22221,0.6,Ideal,G,VS1,61.6,56.0,5.44,5.47,3.36,2131
6424,0.33,Ideal,G,VVS1,62.0,55.0,4.45,4.49,2.77,838
26480,0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
17881,0.7,Ideal,G,VS1,61.7,56.0,5.64,5.71,3.5,2972
22012,1.2,Premium,E,VVS1,60.6,60.0,6.95,6.85,4.18,14192
14755,0.3,Ideal,E,VVS2,61.9,58.0,4.28,4.32,2.66,766
8050,0.34,Ideal,D,VS2,61.0,56.0,4.51,4.54,2.76,967
2792,0.32,Ideal,E,VVS1,61.9,55.0,4.38,4.41,2.72,954
25996,1.74,Premium,H,SI2,59.9,59.0,7.88,7.8,4.7,10874
18713,1.23,Very Good,G,SI1,63.1,56.0,6.81,6.78,4.29,6665
19656,0.81,Ideal,D,VS2,62.1,56.0,6.01,5.98,3.72,4087
15271,0.3,Ideal,G,IF,61.4,57.0,4.3,4.33,2.65,863
7640,1.01,Good,F,SI1,64.2,58.0,6.24,6.29,4.02,4339
8206,3.01,Fair,I,SI2,65.8,56.0,8.99,8.94,5.9,18242
26196,0.55,Very Good,E,VS2,61.7,59.0,5.2,5.27,3.23,1629
6750,0.53,Ideal,H,VS1,61.6,55.0,5.2,5.22,3.21,1678
4295,0.7,Premium,F,SI1,,59.0,5.73,5.69,3.55,2423
25391,0.32,Ideal,H,VVS1,61.3,57.0,4.41,4.43,2.71,821
16186,2.03,Very Good,D,SI2,62.4,59.0,7.98,8.04,5.0,18120
17436,0.52,Very Good,F,VVS2,62.9,57.0,5.11,5.13,3.22,2035
9713,0.29,Very Good,G,VS2,62.5,56.0,4.21,4.24,2.64,471
22148,0.5,Ideal,G,VVS2,62.9,57.0,5.11,5.04,3.19,1935
10102,0.59,Very Good,H,VVS2,62.3,55.0,5.42,5.33,3.35,1840
21619,1.16,Good,F,SI2,63.7,63.0,6.63,6.55,4.2,4476
2019,0.7,Premium,I,VVS2,62.4,61.0,5.75,5.6,3.54,2415
2581,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1168
6890,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,6196
13878,0.34,Ideal,E,SI1,61.7,56.0,4.49,4.52,2.78,596
26913,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
11404,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3481
9054,0.3,Ideal,G,IF,61.4,57.0,4.37,4.33,2.67,956
7161,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,2476
9000,0.5,Fair,D,SI1,64.6,58.0,5.0,4.97,3.22,1323
14935,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,6324
18106,0.24,Very Good,F,SI1,60.9,61.0,4.02,4.03,2.45,404
6932,0.4,Good,F,VS2,63.4,54.4,4.68,4.73,2.99,826
2883,0.33,Very Good,D,VS1,63.2,56.0,4.45,4.44,2.81,1109
10966,0.53,Very Good,G,SI1,61.0,55.0,5.21,5.32,3.21,1219
4917,0.33,Premium,G,VS1,61.6,57.0,4.51,4.42,2.75,797
15317,0.9,Ideal,E,SI2,61.8,56.0,6.18,6.22,3.83,4770
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
19266,1.5,Good,J,VS1,63.3,57.0,7.2,7.24,4.57,8736
10281,0.7,Fair,D,SI1,52.2,65.0,6.04,5.99,3.14,1895
6873,0.59,Good,F,SI1,59.5,62.0,5.45,5.5,3.26,1318
2494,0.56,Premium,E,SI1,62.5,59.0,5.24,5.2,3.26,1653
14327,0.41,Premium,F,VVS2,60.6,58.0,4.84,4.79,2.92,1192
14965,0.35,Very Good,F,SI1,63.1,56.0,4.51,4.46,2.83,748
6396,0.3,Premium,D,SI1,62.6,59.0,4.23,4.27,2.66,552
12855,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4784
20628,1.51,Fair,I,VS2,,60.0,7.18,7.1,4.63,8879
26550,0.71,Ideal,D,SI2,62.5,56.0,5.7,5.73,3.57,2487
1499,0.4,Ideal,D,VS2,62.8,56.0,4.66,4.7,2.94,918
12225,0.61,Ideal,G,SI1,61.7,55.0,5.46,5.49,3.38,1659
18623,0.32,Ideal,F,VVS1,62.5,53.0,4.4,4.43,2.76,854
10686,0.42,Ideal,F,VVS2,61.3,57.0,4.82,4.8,2.95,1221
10514,1.08,Ideal,G,SI2,62.1,57.0,6.56,6.58,4.08,4733
3723,1.5,Very Good,H,VS1,63.4,56.0,7.29,7.25,4.61,10584
4554,2.03,Premium,J,SI2,62.7,59.0,8.02,8.08,5.05,12268
15065,0.72,Ideal,E,SI1,62.6,57.0,5.69,5.74,3.58,2731
14533,0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,2551
15022,1.08,Ideal,D,VS1,61.1,56.0,6.59,6.63,4.04,9545
10442,1.06,Ideal,D,VS2,62.5,54.0,6.53,6.6,4.1,6856
2408,0.5,Premium,I,SI1,61.7,58.0,5.15,5.09,3.16,1059
10314,1.01,Ideal,H,SI1,62.2,57.0,6.43,6.37,3.98,4836
23438,0.3,Ideal,G,SI1,62.2,55.0,4.27,4.32,2.67,422
10058,0.35,Ideal,D,SI1,62.3,55.0,4.51,4.54,2.82,644
6491,0.4,Very Good,G,IF,61.4,54.0,4.76,4.79,2.93,1229
9426,0.41,Premium,G,SI1,60.3,60.0,4.8,4.76,2.88,923
1032,0.52,Ideal,H,VVS1,60.4,57.0,5.2,5.23,3.15,1778
1418,1.44,Very Good,D,VS2,,56.0,7.15,7.12,4.5,10967
11835,1.0,Premium,F,SI1,62.7,59.0,6.36,6.4,4.0,5197
16849,2.09,Very Good,F,SI2,61.3,59.0,8.19,8.33,5.06,18509
973,0.41,Premium,E,SI2,62.9,58.0,4.75,4.72,2.98,876
23990,0.43,Good,H,VVS1,60.0,61.0,4.91,4.93,2.95,1000
2004,1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,6794
15512,0.34,Very Good,F,IF,61.1,54.0,4.54,4.56,2.78,999
3004,1.01,Premium,E,VS2,60.2,58.0,6.56,6.52,3.94,6335
15439,0.31,Ideal,G,VS2,62.2,53.0,4.37,4.38,2.72,562
15240,0.9,Premium,E,SI1,62.3,56.0,6.21,6.14,3.85,4502
7183,1.22,Ideal,G,VVS2,62.3,56.0,6.81,6.84,4.25,10038
21382,1.51,Good,H,SI2,61.0,56.0,7.29,7.37,4.47,8243
4646,1.01,Ideal,F,SI1,60.0,56.0,6.55,6.49,3.91,5274
19058,0.59,Ideal,D,SI1,61.3,59.0,5.36,5.4,3.3,1793
9614,1.1,Very Good,H,SI1,62.5,56.0,6.56,6.63,4.12,4414
13584,1.02,Ideal,F,SI1,62.3,56.0,6.41,6.44,4.0,5773
26381,0.53,Ideal,D,VS2,61.4,56.0,5.21,5.18,3.19,1783
13043,0.3,Good,G,IF,63.8,55.0,4.28,4.24,2.72,956
24259,1.28,Ideal,H,VS2,62.3,56.0,6.97,6.89,4.32,7098
17710,0.78,Premium,F,VS2,62.6,58.0,5.91,5.82,3.67,2874
19602,0.9,Good,E,VS2,64.0,58.0,6.02,6.07,3.87,4278
26274,0.76,Premium,G,SI2,62.8,60.0,5.81,5.79,3.64,2364
13129,0.36,Premium,F,VS2,58.5,58.0,4.69,4.65,2.73,869
24489,0.53,Ideal,G,IF,60.3,56.0,5.29,5.33,3.2,2293
21593,0.36,Ideal,D,SI1,61.6,56.0,4.54,4.58,2.81,663
21201,1.02,Ideal,F,VS1,61.0,56.0,6.52,6.49,3.97,8157
17211,1.0,Very Good,G,VS2,62.4,58.0,6.31,6.38,3.96,6449
16202,0.23,Very Good,F,VVS2,60.0,57.0,4.0,4.04,2.41,530
9601,2.01,Premium,I,SI2,63.0,56.0,8.05,7.96,5.05,11312
26350,0.42,Premium,D,SI1,,59.0,4.91,4.86,2.92,1040
2101,0.39,Ideal,J,SI1,62.6,53.0,4.68,4.71,2.94,539
16770,0.32,Very Good,I,SI1,61.6,61.0,4.36,4.4,2.7,421
3368,0.36,Ideal,D,VVS2,62.0,54.0,4.57,4.63,2.85,1033
7506,0.77,Premium,E,SI1,60.9,58.0,5.94,5.88,3.6,2896
1694,0.35,Very Good,G,VS1,60.7,61.0,4.54,4.58,2.77,706
18707,1.0,Good,E,VS1,60.6,63.0,6.28,6.42,3.85,6822
17510,0.71,Good,D,VS1,59.2,56.0,5.84,5.85,3.46,3524
22771,1.03,Very Good,H,SI1,60.4,60.0,6.41,6.53,3.91,5050
8208,2.01,Fair,I,SI2,,58.0,7.93,7.69,5.21,10711
8265,0.7,Ideal,G,SI1,61.1,55.0,5.72,5.76,3.51,2335
666,0.7,Premium,H,SI1,61.3,58.0,5.71,5.74,3.51,2155
3682,0.77,Good,F,VS1,59.3,56.0,5.98,6.03,3.56,3393
26200,1.05,Very Good,J,SI2,60.9,60.0,6.51,6.59,3.99,3395
3185,0.38,Ideal,J,VS2,62.1,54.0,4.65,4.69,2.9,532
25379,0.7,Fair,F,SI1,66.0,56.0,5.59,5.56,3.68,2121
18703,0.87,Ideal,D,SI2,61.4,54.0,6.15,6.2,3.79,4012
15262,0.4,Premium,F,SI1,62.3,57.0,4.74,4.67,2.93,945
13396,0.5,Ideal,G,SI2,62.1,55.0,5.09,5.12,3.17,1080
19104,0.3,Ideal,G,VVS1,62.2,57.0,4.28,4.3,2.67,764
2029,0.54,Good,H,SI1,63.3,57.0,5.15,5.22,3.28,1154
21316,1.02,Good,G,VS2,63.6,57.0,6.38,6.41,4.07,5816
14981,0.7,Good,G,VS2,63.8,55.0,5.66,5.59,3.59,2496
9263,0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
16562,0.5,Good,G,VVS2,64.1,56.0,5.06,5.02,3.23,1791
3695,0.4,Very Good,F,SI1,62.8,59.0,4.71,4.72,2.96,737
9127,0.53,Ideal,D,SI1,62.2,56.0,5.19,5.23,3.24,1631
9254,1.19,Good,H,VS1,60.8,61.0,6.86,6.88,4.18,7152
17354,1.01,Ideal,G,VVS2,60.6,57.0,6.54,6.5,3.95,7167
22878,1.01,Good,G,VVS1,63.1,59.0,6.33,6.42,4.02,7279
15393,1.12,Very Good,G,IF,60.9,57.0,6.68,6.79,4.1,8962
12545,1.03,Ideal,D,SI2,61.8,56.0,6.46,6.51,4.01,4679
909,0.34,Ideal,E,SI1,62.2,54.0,4.5,4.47,2.79,714
2048,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32,5363
14577,1.58,Ideal,I,SI2,62.3,57.0,7.42,7.34,4.6,6441
16731,0.27,Ideal,H,VS1,61.2,54.0,4.2,4.23,2.58,464
2449,1.2,Very Good,H,VS2,63.3,59.0,6.78,6.74,4.28,6833
15416,1.16,Premium,H,SI1,61.9,59.0,6.73,6.74,4.17,5091
21525,0.36,Premium,E,VS2,61.8,58.0,4.57,4.52,2.81,1013
8122,0.54,Ideal,E,VS1,61.0,56.0,5.24,5.35,3.23,1939
7738,0.4,Good,E,SI1,63.6,57.0,4.69,4.65,2.97,882
10587,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2567
6844,0.4,Good,G,VS1,59.6,61.0,4.82,4.85,2.88,952
7013,0.73,Very Good,F,SI2,58.0,61.0,5.94,5.99,3.46,2485
15372,1.04,Premium,I,SI1,,60.0,6.47,6.51,4.01,4290
18572,0.6,Premium,F,SI2,59.5,61.0,5.48,5.45,3.26,1272
26820,0.38,Ideal,E,VVS2,60.9,56.0,4.71,4.68,2.06,1068
21363,1.11,Premium,F,VVS2,59.2,59.0,6.79,6.82,4.03,9377
17432,0.9,Good,G,VS1,63.6,58.0,6.09,6.12,3.88,4540
5373,0.72,Ideal,G,SI2,61.6,54.0,5.78,5.82,3.57,2170
20710,0.36,Premium,D,VS2,59.1,58.0,4.63,4.68,2.75,852
8784,0.3,Ideal,D,SI1,,56.0,4.37,4.35,2.66,709
2899,0.55,Very Good,G,VVS2,57.1,63.0,5.39,5.47,3.1,1879
24754,0.77,Very Good,D,SI1,58.6,59.0,6.0,6.04,3.53,3160
18955,1.23,Premium,H,SI2,62.1,61.0,6.86,6.79,4.24,5648
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
26151,1.0,Good,E,SI2,63.3,55.0,6.25,6.29,3.97,4312
824,0.41,Very Good,I,VVS1,63.1,58.0,4.68,4.74,2.97,847
17002,1.05,Premium,F,SI1,61.6,57.0,6.56,6.53,4.03,5557
26570,0.9,Premium,F,SI1,62.0,55.0,6.2,6.16,3.83,4183
18840,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.31,2.71,942
12089,0.71,Good,E,SI2,58.7,61.0,5.73,5.78,3.38,2226
8753,1.01,Ideal,H,SI2,61.3,59.0,6.5,6.46,3.97,4078
4592,1.02,Fair,I,SI2,66.2,57.0,6.34,6.26,4.17,3290
8227,0.33,Very Good,F,SI1,60.9,54.0,4.47,4.52,2.73,588
22359,0.31,Premium,I,VVS1,61.0,58.0,4.39,4.33,2.66,732
257,0.43,Ideal,D,SI1,61.6,56.0,4.86,4.82,2.98,1036
8570,0.31,Good,E,IF,64.2,60.0,4.28,4.22,2.73,1052
14399,0.7,Fair,F,VS2,65.3,55.0,5.63,5.58,3.66,2762
21121,2.01,Good,H,SI1,63.2,58.0,7.93,7.98,5.03,15919
2379,0.72,Ideal,F,VS2,61.1,56.0,5.92,5.8,3.55,3226
12519,0.71,Ideal,G,VS2,62.9,56.0,5.73,5.68,3.59,2443
1913,2.02,Fair,H,SI1,66.3,57.0,7.71,7.79,5.14,13502
6329,2.01,Premium,J,SI2,,59.0,8.04,8.1,5.0,12403
11112,1.2,Very Good,I,VS2,62.1,60.0,6.78,6.72,4.19,5986
18747,0.52,Ideal,I,SI1,61.8,54.0,5.16,5.19,3.2,1094
3360,0.41,Good,G,VVS1,61.0,61.0,4.77,4.8,2.92,986
9486,1.01,Premium,D,SI1,61.6,60.0,6.47,6.43,3.97,5543
2080,1.5,Very Good,H,SI1,61.4,57.0,7.27,7.33,4.48,9035
24760,0.55,Ideal,G,SI1,61.9,57.0,5.23,5.27,3.25,1605
26781,0.7,Very Good,H,VS2,,56.0,5.69,5.75,3.56,2074
16690,0.9,Very Good,H,VS1,62.7,57.0,6.14,6.18,3.86,4136
17478,1.31,Very Good,J,SI1,62.5,55.0,6.97,7.05,4.38,5382
829,0.34,Good,H,VS2,63.7,57.0,4.42,4.44,2.82,537
17602,0.23,Very Good,F,VVS2,60.3,58.0,3.99,4.03,2.42,530
14037,0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
2445,0.93,Premium,F,SI1,62.5,58.0,6.19,6.22,3.88,4081
18646,0.3,Ideal,D,VS1,61.0,57.0,4.3,4.33,2.63,761
10787,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,4443
18088,0.37,Ideal,F,VS2,60.6,56.0,4.64,4.63,2.81,957
22426,0.7,Ideal,D,SI2,62.6,57.0,5.63,5.68,3.54,2373
22144,0.31,Ideal,G,VS2,61.8,57.0,4.34,4.36,2.69,544
26848,1.72,Ideal,G,VVS2,62.0,57.0,7.63,7.72,4.76,18431
353,1.02,Very Good,H,VS2,62.5,56.0,6.42,6.45,4.02,5217
903,1.05,Ideal,G,SI2,62.2,54.0,6.52,6.56,4.07,4667
23140,0.71,Very Good,F,SI2,59.2,60.0,5.85,5.91,3.48,2134
428,0.9,Good,I,SI2,60.9,63.0,6.13,6.21,3.76,2680
22578,2.31,Very Good,I,SI1,62.5,55.0,8.39,8.44,5.26,17715
12469,0.6,Premium,F,VVS2,61.1,58.0,5.41,5.45,3.32,2560
22463,1.01,Premium,H,VS2,62.3,62.0,6.39,6.35,3.97,4769
25834,1.01,Good,G,VS2,63.7,56.0,6.4,6.32,4.05,5701
5945,1.0,Good,I,VVS2,57.4,59.0,6.61,6.53,3.77,4032
11898,0.38,Ideal,D,VVS1,,56.0,4.63,4.66,2.87,1400
4690,0.71,Fair,G,SI2,64.8,58.0,5.6,5.57,3.62,2055
22349,1.02,Ideal,H,VS2,62.0,55.0,6.47,6.44,4.0,5683
3725,1.51,Premium,G,VS1,62.2,58.0,7.29,7.35,4.55,14542
26833,0.3,Very Good,D,VS2,62.4,56.0,4.27,4.32,2.68,710
25511,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,671
6569,0.32,Ideal,D,VS2,62.3,57.0,4.39,4.41,2.74,758
21928,1.01,Ideal,I,SI1,61.9,57.0,6.4,6.5,3.98,4509
9479,1.51,Good,E,SI1,63.5,57.0,7.23,7.28,4.61,10696
26247,0.59,Ideal,E,VVS2,61.1,57.0,5.39,5.41,3.3,2911
21320,0.31,Ideal,E,IF,60.9,55.0,4.39,4.41,2.68,987
16014,0.3,Ideal,D,VS2,61.4,58.0,4.29,4.31,2.64,670
11126,0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65,770
7205,1.34,Ideal,G,VS2,61.9,56.0,7.1,7.05,4.38,9401
24978,0.8,Good,G,SI2,63.7,58.0,5.88,5.83,3.73,2484
26193,0.54,Ideal,D,SI1,60.7,56.0,5.3,5.27,3.21,1786
5695,0.9,Premium,D,SI1,59.5,57.0,6.29,6.21,3.72,3689
2707,1.01,Ideal,H,VS2,62.1,54.0,6.5,6.44,4.02,4909
24101,0.3,Ideal,F,VVS1,61.9,57.0,4.32,4.3,2.67,995
6822,0.73,Ideal,H,SI2,61.6,57.0,5.79,5.81,3.57,2260
15426,0.57,Good,G,VS2,64.1,55.0,5.28,5.27,3.38,1613
26158,0.31,Ideal,D,IF,60.5,57.0,4.39,4.41,2.66,1917
23737,1.02,Ideal,F,VVS2,61.9,57.0,6.53,6.42,4.01,9212
19475,1.5,Good,H,VS2,63.9,60.0,7.17,7.22,4.6,10692
25623,0.76,Ideal,F,VS1,61.9,55.0,5.88,5.84,3.63,3820
13575,0.8,Fair,G,SI2,67.1,56.0,5.76,5.73,3.85,2400
23102,1.01,Ideal,J,SI2,61.6,55.0,6.5,6.45,3.99,3801
23473,0.24,Very Good,D,VVS2,60.6,59.0,4.0,4.02,2.43,552
14478,0.9,Very Good,H,VVS2,59.9,61.0,6.29,6.19,3.74,4637
8658,1.01,Very Good,G,VS2,61.6,60.0,6.42,6.47,3.97,6406
14469,0.34,Good,F,SI1,61.9,56.0,4.5,4.52,2.79,581
21516,1.02,Very Good,F,VS2,61.7,58.0,6.47,6.5,4.0,6479
2272,0.61,Premium,H,VS2,62.8,59.0,5.44,5.3,3.37,1719
9359,0.73,Ideal,D,VS1,61.1,57.0,5.85,5.81,3.56,3509
17991,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4321
19284,0.32,Premium,G,VVS1,62.6,58.0,4.41,4.38,2.75,1080
26391,1.28,Ideal,H,SI2,62.8,57.0,6.92,6.87,4.33,6451
19999,1.07,Ideal,E,SI2,62.5,57.0,6.56,6.5,4.08,6060
13579,0.34,Ideal,G,IF,61.9,54.0,4.51,4.53,2.8,974
25188,0.26,Premium,E,VS1,60.1,60.0,4.15,4.1,2.48,580
10648,2.01,Good,H,VS2,63.3,55.0,7.87,7.94,5.0,18640
17185,0.7,Very Good,E,VS2,62.6,60.0,5.62,5.65,3.53,2765
2172,0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665
16550,0.6,Ideal,D,VS1,61.9,54.9,5.4,5.43,3.35,2527
15668,0.47,Fair,G,SI1,58.4,60.0,5.16,5.12,3.0,1086
5419,1.28,Ideal,G,VS1,62.1,57.0,6.91,6.94,4.3,10126
2594,1.0,Good,G,SI1,57.2,59.0,6.66,6.62,3.8,4758
2605,0.9,Very Good,F,SI1,,60.0,6.05,6.11,3.8,3950
14943,0.52,Ideal,E,VS2,61.9,56.0,5.16,5.12,3.18,1815
25602,0.7,Premium,G,VS2,61.3,58.0,5.74,5.68,3.5,2596
8641,1.0,Good,I,SI2,63.9,60.0,6.26,6.3,4.01,3465
26539,0.72,Very Good,F,VS1,60.2,59.0,5.79,5.84,3.5,2846
11286,0.91,Premium,D,SI1,59.0,61.0,6.35,6.29,3.73,4663
1771,0.71,Ideal,H,VVS2,61.7,57.0,5.68,5.73,3.53,3371
17677,0.42,Ideal,G,VVS1,,55.0,4.81,4.87,2.98,1179
14512,0.9,Good,G,SI1,64.1,59.4,6.04,6.08,3.88,3816
12370,0.32,Ideal,D,VS2,62.0,55.0,4.41,4.37,2.72,972
15031,0.54,Very Good,H,VS2,62.6,58.0,5.16,5.19,3.24,1338
13877,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,453
4338,1.69,Very Good,I,VVS2,60.4,59.0,7.7,7.73,4.66,12394
3874,1.1,Very Good,G,SI1,62.3,58.0,6.55,6.61,4.1,4997
8369,0.72,Very Good,H,SI1,63.7,57.0,5.66,5.7,3.62,2168
8611,0.43,Ideal,H,VVS2,61.3,56.0,4.86,4.9,2.99,943
3233,1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,4719
1895,0.5,Very Good,H,VS1,64.6,56.0,4.97,5.06,3.24,1426
24064,0.42,Ideal,E,VS2,62.3,55.0,4.83,4.77,2.99,1024
10869,1.19,Very Good,E,I1,60.2,61.0,6.87,6.91,4.15,3508
10520,2.66,Good,H,SI2,63.8,57.0,8.71,8.65,5.54,16239
19903,0.51,Very Good,E,VS2,63.1,57.0,5.12,5.08,3.22,1662
4046,0.6,Ideal,F,SI1,62.7,54.0,5.43,5.39,3.39,1654
15805,0.31,Premium,H,VS2,60.0,60.0,4.43,4.4,2.65,628
21830,0.32,Very Good,H,VS2,62.8,55.0,4.38,4.41,2.76,505
21837,1.25,Premium,J,SI2,62.3,59.0,6.86,6.82,4.26,4410
3776,0.73,Fair,H,VS2,65.9,55.0,5.68,5.64,3.74,2278
22256,0.52,Very Good,G,VS2,63.7,56.0,5.08,5.13,3.25,1446
866,1.03,Very Good,F,IF,62.8,57.0,6.4,6.47,4.04,10032
26932,1.07,Ideal,G,VS2,61.9,55.0,6.55,6.57,4.06,7275
20080,1.52,Very Good,F,SI2,62.3,59.0,7.33,7.37,4.58,8192
15846,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5038
26532,0.51,Ideal,G,VS1,61.5,54.9,5.13,5.25,3.17,1708
19316,0.32,Ideal,E,IF,62.0,55.0,4.37,4.41,2.72,944
17837,0.24,Good,F,IF,65.1,58.0,3.86,3.88,2.52,492
26405,0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
1714,0.59,Ideal,D,SI1,61.8,56.0,5.37,5.4,3.33,1816
18311,0.38,Ideal,D,VVS2,62.5,53.0,4.63,4.68,2.91,1096
11688,0.41,Ideal,I,VVS2,62.3,56.0,4.77,4.73,2.96,1061
16097,0.92,Premium,E,SI1,61.3,58.0,6.19,6.25,3.81,4379
21324,1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782
13922,1.01,Very Good,F,VS1,63.7,56.0,6.27,6.33,4.01,7001
14184,1.01,Very Good,F,VS2,63.1,56.0,6.41,6.37,4.03,6267
11707,0.33,Premium,E,VS2,61.0,60.0,4.42,4.47,2.71,723
10143,1.0,Premium,E,SI1,60.8,60.0,6.45,6.42,3.91,5470
11836,1.28,Ideal,F,VS1,61.5,55.0,6.98,7.01,4.3,12061
13632,0.51,Fair,F,VVS2,60.7,66.0,5.21,5.11,3.13,4368
858,0.74,Very Good,F,SI2,59.6,60.0,5.85,6.0,3.53,2298
8584,0.56,Ideal,D,SI1,61.2,56.0,5.31,5.34,3.26,1723
652,0.41,Fair,G,VVS2,64.7,56.0,4.68,4.72,3.04,833
26948,1.18,Premium,I,SI1,61.8,58.0,6.78,6.74,4.18,5617
15070,0.3,Ideal,F,VVS1,62.1,54.0,4.32,4.35,2.69,814
12122,1.13,Premium,F,IF,60.0,58.0,6.78,6.76,4.06,12543
1288,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2074
5791,0.71,Very Good,F,SI1,63.0,56.0,5.65,5.72,3.58,2088
7297,1.21,Good,J,IF,62.1,60.0,6.81,6.87,4.25,6299
3775,0.3,Ideal,G,VS2,61.8,54.0,4.34,4.37,2.69,545
23686,0.92,Fair,F,SI1,66.0,57.0,6.04,5.99,3.97,3323
